0.2032,0.2041,1.1333,7.1293,7.8684,0.9811,A to B to Grd
0.2049,0.2069,1.1652,7.1565,7.8339,0.9793,A to B to Grd
0.2025,0.2065,1.155,7.151,7.8587,0.9836,A to B to Grd
0.2083,0.2044,1.1274,7.1163,7.8558,0.9886,A to B to Grd
0.2042,0.2026,1.1684,7.1723,7.8955,0.9857,A to B to Grd
0.2096,0.2023,1.1364,7.1554,7.8241,0.9825,A to B to Grd
0.2046,0.2094,1.1968,7.1474,7.873,0.9773,A to B to Grd
0.2031,0.2027,1.1225,7.1492,7.861,0.9887,A to B to Grd
0.2068,0.2065,1.1555,7.1671,7.8536,0.9838,A to B to Grd
0.203,0.2055,1.1922,7.172,7.8655,0.9875,A to B to Grd
0.2001,0.202,1.1907,7.1368,7.847,0.9815,A to B to Grd
0.2056,0.2094,1.1317,7.1563,7.8902,0.981,A to B to Grd
0.203,0.2098,1.1252,7.198,7.8618,0.9868,A to B to Grd
0.2049,0.2062,1.1061,7.139,7.8368,0.9896,A to B to Grd
0.2008,0.2035,1.1799,7.1813,7.8596,0.9794,A to B to Grd
0.2004,0.204,1.1498,7.1362,7.8571,0.9864,A to B to Grd
0.2078,0.2012,1.1081,7.1301,7.8528,0.9881,A to B to Grd
0.2006,0.2099,1.1474,7.1439,7.8299,0.9778,A to B to Grd
0.2044,0.2082,1.1512,7.1517,7.8121,0.984,A to B to Grd
0.2,0.2021,1.1235,7.1669,7.8244,0.9883,A to B to Grd
0.2019,0.2036,1.1088,7.1505,7.8095,0.9878,A to B to Grd
0.2022,0.2048,1.17,7.1361,7.8925,0.988,A to B to Grd
0.204,0.2099,1.1701,7.1608,7.8469,0.9844,A to B to Grd
0.2014,0.2062,1.176,7.1905,7.8403,0.9877,A to B to Grd
0.2002,0.208,1.139,7.176,7.8489,0.9872,A to B to Grd
0.2066,0.2032,1.1926,7.1258,7.8848,0.9806,A to B to Grd
0.2031,0.2001,1.1726,7.1095,7.8704,0.978,A to B to Grd
0.2021,0.2069,1.196,7.1221,7.8863,0.9821,A to B to Grd
0.201,0.2061,1.1847,7.1325,7.8997,0.9839,A to B to Grd
0.2029,0.2056,1.1934,7.1986,7.895,0.9835,A to B to Grd
0.2072,0.2054,1.1404,7.1165,7.8983,0.9789,A to B to Grd
0.2034,0.2067,1.1446,7.1861,7.8624,0.9891,A to B to Grd
0.2098,0.2074,1.1338,7.1578,7.898,0.9874,A to B to Grd
0.2083,0.2079,1.1994,7.1813,7.8021,0.9823,A to B to Grd
0.2024,0.2098,1.1227,7.1255,7.831,0.9884,A to B to Grd
0.2092,0.2008,1.1222,7.1707,7.8231,0.9874,A to B to Grd
0.2,0.2083,1.1768,7.1256,7.8777,0.9888,A to B to Grd
0.2015,0.2027,1.1749,7.107,7.8395,0.9785,A to B to Grd
0.2093,0.2063,1.145,7.1109,7.8286,0.9821,A to B to Grd
0.2067,0.2055,1.1784,7.1396,7.8625,0.9799,A to B to Grd
0.201,0.2035,1.1252,7.1853,7.8271,0.9815,A to B to Grd
0.2099,0.2006,1.1746,7.1877,7.8625,0.9877,A to B to Grd
0.2047,0.2063,1.1224,7.1727,7.8583,0.9824,A to B to Grd
0.2056,0.2092,1.197,7.1786,7.886,0.9888,A to B to Grd
0.2024,0.2047,1.1036,7.1348,7.8149,0.9792,A to B to Grd
0.2027,0.2001,1.1822,7.1459,7.8747,0.9792,A to B to Grd
0.2066,0.2014,1.1359,7.1729,7.8605,0.9875,A to B to Grd
0.2041,0.2054,1.1841,7.1429,7.8183,0.981,A to B to Grd
0.2034,0.2074,1.1213,7.1065,7.8372,0.9867,A to B to Grd
0.2052,0.2053,1.1705,7.1145,7.8445,0.9786,A to B to Grd
0.2016,0.2069,1.1228,7.1016,7.8462,0.9794,A to B to Grd
0.2087,0.2051,1.1167,7.1121,7.8076,0.9842,A to B to Grd
0.2089,0.2007,1.1713,7.1251,7.8886,0.982,A to B to Grd
0.2079,0.2074,1.1636,7.1933,7.879,0.9875,A to B to Grd
0.2026,0.2081,1.1715,7.1035,7.8217,0.9806,A to B to Grd
0.2079,0.2071,1.178,7.182,7.8424,0.9781,A to B to Grd
0.2042,0.2075,1.1738,7.1377,7.8175,0.9858,A to B to Grd
0.207,0.2027,1.1714,7.1974,7.8599,0.9812,A to B to Grd
0.2006,0.2075,1.1181,7.1484,7.8799,0.9863,A to B to Grd
0.2051,0.2045,1.1032,7.1541,7.8072,0.9811,A to B to Grd
0.2056,0.2032,1.1023,7.1341,7.8726,0.9774,A to B to Grd
0.2081,0.2029,1.1154,7.1971,7.8219,0.9831,A to B to Grd
0.2045,0.2066,1.1964,7.1477,7.8092,0.9805,A to B to Grd
0.2029,0.2033,1.1086,7.1759,7.8157,0.988,A to B to Grd
0.2068,0.2016,1.1061,7.1133,7.8339,0.9785,A to B to Grd
0.2089,0.2048,1.1833,7.1817,7.8927,0.9866,A to B to Grd
0.2069,0.2016,1.1653,7.1292,7.8549,0.9802,A to B to Grd
0.2058,0.2089,1.1002,7.1644,7.8391,0.9796,A to B to Grd
0.2023,0.2032,1.1965,7.1814,7.8657,0.9774,A to B to Grd
0.2098,0.2053,1.1411,7.1442,7.8722,0.984,A to B to Grd
0.2038,0.205,1.1443,7.1623,7.8818,0.9884,A to B to Grd
0.2085,0.2037,1.1649,7.1259,7.8668,0.9828,A to B to Grd
0.2061,0.2026,1.1532,7.196,7.8964,0.9872,A to B to Grd
0.2023,0.206,1.1986,7.1487,7.8605,0.9863,A to B to Grd
0.2096,0.2052,1.1681,7.1681,7.8436,0.9877,A to B to Grd
0.2056,0.2064,1.1286,7.1011,7.8801,0.9842,A to B to Grd
0.207,0.2076,1.1524,7.1269,7.8635,0.9894,A to B to Grd
0.2008,0.206,1.1156,7.1304,7.8067,0.9874,A to B to Grd
0.2026,0.2095,1.1792,7.182,7.8687,0.9871,A to B to Grd
0.206,0.206,1.125,7.1086,7.891,0.9831,A to B to Grd
0.2099,0.2015,1.1942,7.1426,7.8006,0.9838,A to B to Grd
0.2025,0.2078,1.1864,7.1695,7.8256,0.9864,A to B to Grd
0.2023,0.2039,1.1002,7.1454,7.852,0.9868,A to B to Grd
0.2017,0.205,1.1066,7.1655,7.8949,0.986,A to B to Grd
0.204,0.2038,1.1507,7.1229,7.8207,0.9841,A to B to Grd
0.2076,0.203,1.1488,7.1081,7.8276,0.987,A to B to Grd
0.2091,0.2021,1.1352,7.1701,7.8446,0.9783,A to B to Grd
0.2058,0.2097,1.1795,7.1157,7.8465,0.9824,A to B to Grd
0.2079,0.2057,1.1908,7.195,7.8036,0.9786,A to B to Grd
0.201,0.2036,1.1831,7.1526,7.872,0.9834,A to B to Grd
0.2064,0.2039,1.1432,7.1539,7.8035,0.9841,A to B to Grd
0.2027,0.2071,1.1807,7.1599,7.8498,0.9792,A to B to Grd
0.2034,0.2011,1.1448,7.1487,7.8289,0.9805,A to B to Grd
0.2067,0.2073,1.1282,7.1668,7.8966,0.9845,A to B to Grd
0.2044,0.2032,1.1788,7.1043,7.8042,0.9826,A to B to Grd
0.2033,0.2064,1.1673,7.1502,7.839,0.9861,A to B to Grd
0.2079,0.2065,1.1309,7.1317,7.8553,0.9847,A to B to Grd
0.2034,0.2009,1.1657,7.1889,7.8548,0.9824,A to B to Grd
0.2001,0.2077,1.1513,7.1931,7.8673,0.9866,A to B to Grd
0.2098,0.2091,1.1019,7.1071,7.8111,0.9864,A to B to Grd
0.2018,0.2029,1.1572,7.1989,7.8396,0.9799,A to B to Grd
0.2037,0.2091,1.1286,7.1871,7.8616,0.9842,A to B to Grd
0.209,0.2027,1.1244,7.1561,7.8975,0.9843,A to B to Grd
0.2037,0.2003,1.1518,7.1943,7.8387,0.9871,A to B to Grd
0.2088,0.208,1.1704,7.1048,7.8865,0.9869,A to B to Grd
0.2023,0.2081,1.1899,7.1557,7.8171,0.9802,A to B to Grd
0.2087,0.2059,1.1758,7.1926,7.847,0.9826,A to B to Grd
0.2099,0.2076,1.1752,7.1222,7.8846,0.9798,A to B to Grd
0.2044,0.2089,1.1047,7.1648,7.8036,0.9806,A to B to Grd
0.2088,0.2034,1.1383,7.1645,7.8817,0.9898,A to B to Grd
0.2032,0.2057,1.1839,7.1279,7.8577,0.9874,A to B to Grd
0.2073,0.2064,1.163,7.1389,7.8696,0.985,A to B to Grd
0.2033,0.2005,1.1022,7.1785,7.8087,0.9883,A to B to Grd
0.2002,0.2002,1.1824,7.1041,7.8142,0.9873,A to B to Grd
0.2088,0.2047,1.1237,7.1719,7.863,0.9792,A to B to Grd
0.2047,0.2083,1.1059,7.1088,7.866,0.9794,A to B to Grd
0.2,0.2049,1.1478,7.1721,7.8148,0.9895,A to B to Grd
0.2009,0.2026,1.1257,7.1526,7.8009,0.9845,A to B to Grd
0.2094,0.2052,1.1285,7.1406,7.8715,0.9857,A to B to Grd
0.205,0.2096,1.1829,7.1285,7.863,0.9854,A to B to Grd
0.206,0.204,1.1668,7.1465,7.8807,0.9817,A to B to Grd
0.2002,0.2057,1.1956,7.1938,7.8467,0.9786,A to B to Grd
0.2021,0.2065,1.1015,7.1286,7.8795,0.9854,A to B to Grd
0.2016,0.209,1.1765,7.1403,7.8986,0.9858,A to B to Grd
0.2085,0.2003,1.1419,7.1202,7.8375,0.9786,A to B to Grd
0.209,0.2013,1.1311,7.1934,7.8103,0.9854,A to B to Grd
0.2022,0.2016,1.194,7.1441,7.8193,0.9873,A to B to Grd
0.2054,0.2036,1.1198,7.138,7.849,0.9843,A to B to Grd
0.2087,0.2095,1.1299,7.1338,7.8325,0.9795,A to B to Grd
0.2034,0.2056,1.189,7.1517,7.8026,0.9869,A to B to Grd
0.2087,0.2092,1.1002,7.1261,7.877,0.9814,A to B to Grd
0.2,0.2006,1.1596,7.1053,7.8055,0.9877,A to B to Grd
0.2062,0.2099,1.1053,7.1989,7.8978,0.9771,A to B to Grd
0.2095,0.2024,1.1365,7.1763,7.8995,0.9773,A to B to Grd
0.2065,0.2023,1.1805,7.1497,7.8333,0.9861,A to B to Grd
0.207,0.209,1.1221,7.1138,7.8861,0.9863,A to B to Grd
0.2092,0.2055,1.1867,7.1013,7.8187,0.9812,A to B to Grd
0.2055,0.2005,1.1421,7.1247,7.8547,0.9823,A to B to Grd
0.2062,0.2049,1.1862,7.1207,7.8877,0.9787,A to B to Grd
0.2019,0.2097,1.1825,7.1235,7.873,0.9872,A to B to Grd
0.2052,0.2047,1.1899,7.1091,7.8471,0.9783,A to B to Grd
0.202,0.2095,1.1342,7.1282,7.8636,0.9785,A to B to Grd
0.2014,0.209,1.1295,7.1768,7.8492,0.9819,A to B to Grd
0.2056,0.2032,1.1173,7.1754,7.8655,0.9789,A to B to Grd
0.2067,0.2047,1.1002,7.1468,7.8222,0.9781,A to B to Grd
0.201,0.2085,1.1761,7.1903,7.8501,0.9834,A to B to Grd
0.2088,0.2041,1.1411,7.1907,7.8857,0.9814,A to B to Grd
0.2092,0.2089,1.169,7.1066,7.8924,0.9849,A to B to Grd
0.2021,0.2049,1.1108,7.1886,7.8627,0.981,A to B to Grd
0.2045,0.2052,1.1646,7.1218,7.8914,0.9885,A to B to Grd
0.2036,0.2096,1.1177,7.1334,7.8513,0.9832,A to B to Grd
0.2,0.2052,1.1913,7.1834,7.8894,0.9812,A to B to Grd
0.2015,0.2099,1.1073,7.1313,7.8793,0.9873,A to B to Grd
0.2029,0.2049,1.1666,7.1666,7.8671,0.9874,A to B to Grd
0.2053,0.2026,1.1257,7.106,7.896,0.9881,A to B to Grd
0.2019,0.2046,1.1881,7.1577,7.8499,0.986,A to B to Grd
0.2073,0.2018,1.1672,7.1791,7.8856,0.9783,A to B to Grd
0.2032,0.2047,1.1545,7.1415,7.8357,0.9816,A to B to Grd
0.2019,0.2025,1.1747,7.1254,7.8584,0.9848,A to B to Grd
0.2069,0.2017,1.1838,7.1697,7.8282,0.9776,A to B to Grd
0.2011,0.2056,1.1551,7.1556,7.8232,0.9852,A to B to Grd
0.2087,0.2095,1.1395,7.1629,7.8834,0.9792,A to B to Grd
0.2008,0.2033,1.1022,7.1619,7.8839,0.9808,A to B to Grd
0.2091,0.2046,1.1963,7.178,7.8694,0.9786,A to B to Grd
0.2059,0.2,1.1871,7.1255,7.8026,0.9847,A to B to Grd
0.2057,0.2093,1.1633,7.1807,7.8156,0.9779,A to B to Grd
0.2042,0.2008,1.1517,7.1241,7.8388,0.9788,A to B to Grd
0.2076,0.2055,1.1406,7.1906,7.8171,0.9814,A to B to Grd
0.2045,0.2062,1.1019,7.1336,7.8957,0.9874,A to B to Grd
0.2002,0.2032,1.1887,7.1805,7.822,0.9775,A to B to Grd
0.2006,0.206,1.1466,7.1338,7.884,0.9814,A to B to Grd
0.2076,0.2044,1.1921,7.1642,7.8671,0.9779,A to B to Grd
0.2016,0.2052,1.1696,7.1136,7.8261,0.9879,A to B to Grd
0.2028,0.2083,1.1914,7.1952,7.8165,0.9868,A to B to Grd
0.2022,0.2089,1.1302,7.1048,7.8816,0.9824,A to B to Grd
